CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
2, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))-0.05942951887845993" 
2, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))-0.075208760797977448" 
2, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))-0.12805105745792389" 
2, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))-0.14711466431617737" 
2, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))-0.19650924205780029" 
2, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))-0.043936111032962799" 
2, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))-0.014487267471849918" 
2, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))-0.016404155641794205" 
2, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))-0.015115669928491116" 
2, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))-0.016979862004518509" 
2, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))-0.021488217636942863" 
2, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))-0.036586016416549683" 
2, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))-0.042032759636640549" 
2, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))-0.056145496666431427" 
2, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))+0.1537763923406601" 
2, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))+0.050705436617136002" 
2, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))+0.057414546608924866" 
2, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))+0.052904844284057617" 
2, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))+0.05942951887845993" 
2, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))+0.075208760797977448" 
2, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))+0.12805105745792389" 
2, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))+0.14711466431617737" 
2, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))+0.19650924205780029" 
2, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))+0.043936111032962799" 
2, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))+0.014487267471849918" 
2, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))+0.016404155641794205" 
2, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))+0.015115669928491116" 
2, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))+0.016979862004518509" 
2, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))+0.021488217636942863" 
2, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))+0.036586016416549683" 
2, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))+0.042032759636640549" 
2, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.91423*((1.+(0.00958053*x))/(1.+(0.010132*x))))+0.056145496666431427" 
2, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x)))" 
2, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x)))" 
2, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))-0.17193958163261414" 
2, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))-0.063078433275222778" 
2, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))-0.10936954617500305" 
2, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))-0.095126628875732422" 
2, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))-0.18524777889251709" 
2, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))-0.20483848452568054" 
2, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))-0.21537494659423828" 
2, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))-0.16189232468605042" 
2, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))-0.20479178428649902" 
2, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))-0.049125596880912781" 
2, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))-0.018022408708930016" 
2, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))-0.031248442828655243" 
2, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))-0.027179036289453506" 
2, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))-0.052927937358617783" 
2, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))-0.058525282889604568" 
2, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))-0.061535697430372238" 
2, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))-0.046254947781562805" 
2, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))-0.058511938899755478" 
2, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))+0.17193958163261414" 
2, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))+0.063078433275222778" 
2, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))+0.10936954617500305" 
2, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))+0.095126628875732422" 
2, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))+0.18524777889251709" 
2, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))+0.20483848452568054" 
2, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))+0.21537494659423828" 
2, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))+0.16189232468605042" 
2, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))+0.20479178428649902" 
2, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))+0.049125596880912781" 
2, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))+0.018022408708930016" 
2, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))+0.031248442828655243" 
2, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))+0.027179036289453506" 
2, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))+0.052927937358617783" 
2, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))+0.058525282889604568" 
2, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))+0.061535697430372238" 
2, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))+0.046254947781562805" 
2, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.975691*((1.+(0.0455387*x))/(1.+(0.0533201*x))))+0.058511938899755478" 
0, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.948763+0.000459508*x+-2.36079e-07*x*x+4.13462/x" 
0, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.948763+0.000459508*x+-2.36079e-07*x*x+4.13462/x)*(1-(0.0799901+-1.32939e-06*x+-1.72049e-09*x*x))" 
0, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.948763+0.000459508*x+-2.36079e-07*x*x+4.13462/x)*(1-(0.0676111+6.86045e-07*x+-4.29739e-09*x*x))" 
0, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.948763+0.000459508*x+-2.36079e-07*x*x+4.13462/x)*(1-(0.0417174))" 
0, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.948763+0.000459508*x+-2.36079e-07*x*x+4.13462/x)*(1+(0.0799901+-1.32939e-06*x+-1.72049e-09*x*x))" 
0, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.948763+0.000459508*x+-2.36079e-07*x*x+4.13462/x)*(1+(0.0676111+6.86045e-07*x+-4.29739e-09*x*x))" 
0, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.948763+0.000459508*x+-2.36079e-07*x*x+4.13462/x)*(1+(0.0417174))" 
1, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.949449+0.000516201*x+7.13398e-08*x*x+-3.55644e-10*x*x*x" 
1, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.949449+0.000516201*x+7.13398e-08*x*x+-3.55644e-10*x*x*x)*(1-(0.115123+0.000153114*x+-1.72111e-07*x*x))" 
1, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.949449+0.000516201*x+7.13398e-08*x*x+-3.55644e-10*x*x*x)*(1-(0.0812896+0.00019305*x+-2.1446e-07*x*x))" 
1, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.949449+0.000516201*x+7.13398e-08*x*x+-3.55644e-10*x*x*x)*(1-(0.082197))" 
1, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.949449+0.000516201*x+7.13398e-08*x*x+-3.55644e-10*x*x*x)*(1+(0.115123+0.000153114*x+-1.72111e-07*x*x))" 
1, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.949449+0.000516201*x+7.13398e-08*x*x+-3.55644e-10*x*x*x)*(1+(0.0812896+0.00019305*x+-2.1446e-07*x*x))" 
1, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.949449+0.000516201*x+7.13398e-08*x*x+-3.55644e-10*x*x*x)*(1+(0.082197))" 
2, incl, central, 2, 0, 2.5, 20, 1000, 0, 1, "0.943355+8.95816/(x*x)+0.000240703*x" 
2, incl, down, 2, 0, 2.5, 20, 1000, 0, 1, "(0.943355+8.95816/(x*x)+0.000240703*x)*(1-(0.328059+-0.000156486*x+3.52282e-07*x*x))" 
2, incl, down_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.943355+8.95816/(x*x)+0.000240703*x)*(1-(0.245861+-0.000233379*x+4.41185e-07*x*x))" 
2, incl, down_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.943355+8.95816/(x*x)+0.000240703*x)*(1-(0.223533))" 
2, incl, up, 2, 0, 2.5, 20, 1000, 0, 1, "(0.943355+8.95816/(x*x)+0.000240703*x)*(1+(0.328059+-0.000156486*x+3.52282e-07*x*x))" 
2, incl, up_correlated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.943355+8.95816/(x*x)+0.000240703*x)*(1+(0.245861+-0.000233379*x+4.41185e-07*x*x))" 
2, incl, up_uncorrelated, 2, 0, 2.5, 20, 1000, 0, 1, "(0.943355+8.95816/(x*x)+0.000240703*x)*(1+(0.223533))" 
3, iterativefit, central, 1, 0.0, 2.5, 20.0, 10000, -15, 1.1, "1.0"
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, -15, 0, "1.33681"
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0, 0.14505, "1.28248"
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.14505, 0.4352, "1.24459+0.261231*x"
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.4352, 0.61065, "2.3436+-2.26405*x"
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.61065, 0.67135, "1.11839+-0.257652*x"
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.67135, 0.73205, "-2.62421+5.31708*x"
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.73205, 0.79275, "4.27261+-4.10417*x"
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.79275, 0.85345, "1.51671+-0.627778*x"
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.85345, 0.89235, "0.712227+0.314843*x"
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.89235, 0.90945, "3.3319+-2.62085*x"
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.90945, 0.92655, "4.63475+-4.05342*x"
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.92655, 0.94365, "-5.18885+6.54892*x"
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.94365, 0.96075, "4.30068+-3.50728*x"
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.96075, 0.97247, "7.1162+-6.43782*x"
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.97247, 0.97881, "1.9577+-1.13329*x"
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.97881, 0.98515, "12.8682+-12.28*x"
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.98515, 0.99149, "-4.21441+5.06013*x"
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 0.99149, 1.00233, "-0.730773+1.54658*x"
3, iterativefit, central, 0, 0.0, 2.5, 20, 30, 1.00233, 1.1, "0.819414"
3, iterativefit, up_jes, 0, 0.0, 2.5, 20, 30, -15, 0, "1.13801"
3, iterativefit, up_jes, 0, 0.0, 2.5, 20, 30, 0, 0.14505, "1.06748"
3, iterativefit, up_jes, 0, 0.0, 2.5, 20, 30, 0.14505, 0.4352, "1.01461+0.364457*x"
3, iterativefit, up_jes, 0, 0.0, 2.5, 20, 30, 0.4352, 0.61065, "1.85798+-1.57342*x"
3, iterativefit, up_jes, 0, 0.0, 2.5, 20, 30, 0.61065, 0.67135, "-0.276541+1.92206*x"
3, iterativefit, up_jes, 0, 0.0, 2.5, 20, 30, 0.67135, 0.73205, "-2.05186+4.56646*x"
3, iterativefit, up_jes, 0, 0.0, 2.5, 20, 30, 0.73205, 0.79275, "4.05663+-3.77789*x"
3, iterativefit, up_jes, 0, 0.0, 2.5, 20, 30, 0.79275, 0.85345, "1.50435+-0.558376*x"
3, iterativefit, up_jes, 0, 0.0, 2.5, 20, 30, 0.85345, 0.89235, "1.38484+-0.418338*x"
3, iterativefit, up_jes, 0, 0.0, 2.5, 20, 30, 0.89235, 0.90945, "2.74328+-1.94065*x"
3, iterativefit, up_jes, 0, 0.0, 2.5, 20, 30, 0.90945, 0.92655, "2.49829+-1.67127*x"
3, iterativefit, up_jes, 0, 0.0, 2.5, 20, 30, 0.92655, 0.94365, "-3.92538+5.26162*x"
3, iterativefit, up_jes, 0, 0.0, 2.5, 20, 30, 0.94365, 0.96075, "5.03449+-4.23329*x"
3, iterativefit, up_jes, 0, 0.0, 2.5, 20, 30, 0.96075, 0.97247, "4.53531+-3.71372*x"
3, iterativefit, up_jes, 0, 0.0, 2.5, 20, 30, 0.97247, 0.97881, "2.52053+-1.6419*x"
3, iterativefit, up_jes, 0, 0.0, 2.5, 20, 30, 0.97881, 0.98515, "14.3522+-13.7297*x"
3, iterativefit, up_jes, 0, 0.0, 2.5, 20, 30, 0.98515, 0.99149, "-5.80683+6.73319*x"
3, iterativefit, up_jes, 0, 0.0, 2.5, 20, 30, 0.99149, 1.00233, "-1.28565+2.1732*x"
3, iterativefit, up_jes, 0, 0.0, 2.5, 20, 30, 1.00233, 1.1, "0.892621"
3, iterativefit, down_jes, 0, 0.0, 2.5, 20, 30, -15, 0, "1.50801"
3, iterativefit, down_jes, 0, 0.0, 2.5, 20, 30, 0, 0.14505, "1.49654"
3, iterativefit, down_jes, 0, 0.0, 2.5, 20, 30, 0.14505, 0.4352, "1.53328+-0.253334*x"
3, iterativefit, down_jes, 0, 0.0, 2.5, 20, 30, 0.4352, 0.61065, "2.2472+-1.89376*x"
3, iterativefit, down_jes, 0, 0.0, 2.5, 20, 30, 0.61065, 0.67135, "0.416307+1.10451*x"
3, iterativefit, down_jes, 0, 0.0, 2.5, 20, 30, 0.67135, 0.73205, "-0.0630892+1.81859*x"
3, iterativefit, down_jes, 0, 0.0, 2.5, 20, 30, 0.73205, 0.79275, "4.13097+-3.91061*x"
3, iterativefit, down_jes, 0, 0.0, 2.5, 20, 30, 0.79275, 0.85345, "1.36072+-0.416134*x"
3, iterativefit, down_jes, 0, 0.0, 2.5, 20, 30, 0.85345, 0.89235, "2.31826+-1.5381*x"
3, iterativefit, down_jes, 0, 0.0, 2.5, 20, 30, 0.89235, 0.90945, "3.43844+-2.79341*x"
3, iterativefit, down_jes, 0, 0.0, 2.5, 20, 30, 0.90945, 0.92655, "4.23173+-3.66568*x"
3, iterativefit, down_jes, 0, 0.0, 2.5, 20, 30, 0.92655, 0.94365, "-5.67461+7.02596*x"
3, iterativefit, down_jes, 0, 0.0, 2.5, 20, 30, 0.94365, 0.96075, "5.17462+-4.47114*x"
3, iterativefit, down_jes, 0, 0.0, 2.5, 20, 30, 0.96075, 0.97247, "6.42842+-5.77615*x"
3, iterativefit, down_jes, 0, 0.0, 2.5, 20, 30, 0.97247, 0.97881, "4.4843+-3.777*x"
3, iterativefit, down_jes, 0, 0.0, 2.5, 20, 30, 0.97881, 0.98515, "10.6398+-10.0657*x"
3, iterativefit, down_jes, 0, 0.0, 2.5, 20, 30, 0.98515, 0.99149, "-1.92432+2.68776*x"
3, iterativefit, down_jes, 0, 0.0, 2.5, 20, 30, 0.99149, 1.00233, "-2.19153+2.95726*x"
3, iterativefit, down_jes, 0, 0.0, 2.5, 20, 30, 1.00233, 1.1, "0.772615"
3, iterativefit, up_lf, 0, 0.0, 2.5, 20, 30, -15, 0, "1.17028"
3, iterativefit, up_lf, 0, 0.0, 2.5, 20, 30, 0, 0.14505, "0.581744"
3, iterativefit, up_lf, 0, 0.0, 2.5, 20, 30, 0.14505, 0.4352, "0.340334+1.66432*x"
3, iterativefit, up_lf, 0, 0.0, 2.5, 20, 30, 0.4352, 0.61065, "1.42532+-0.828742*x"
3, iterativefit, up_lf, 0, 0.0, 2.5, 20, 30, 0.61065, 0.67135, "0.621992+0.486781*x"
3, iterativefit, up_lf, 0, 0.0, 2.5, 20, 30, 0.67135, 0.73205, "-3.56551+6.72422*x"
3, iterativefit, up_lf, 0, 0.0, 2.5, 20, 30, 0.73205, 0.79275, "4.38321+-4.13395*x"
3, iterativefit, up_lf, 0, 0.0, 2.5, 20, 30, 0.79275, 0.85345, "1.33361+-0.287089*x"
3, iterativefit, up_lf, 0, 0.0, 2.5, 20, 30, 0.85345, 0.89235, "0.373876+0.837447*x"
3, iterativefit, up_lf, 0, 0.0, 2.5, 20, 30, 0.89235, 0.90945, "3.20755+-2.33807*x"
3, iterativefit, up_lf, 0, 0.0, 2.5, 20, 30, 0.90945, 0.92655, "5.58646+-4.95384*x"
3, iterativefit, up_lf, 0, 0.0, 2.5, 20, 30, 0.92655, 0.94365, "-6.18888+7.75496*x"
3, iterativefit, up_lf, 0, 0.0, 2.5, 20, 30, 0.94365, 0.96075, "4.68631+-3.76963*x"
3, iterativefit, up_lf, 0, 0.0, 2.5, 20, 30, 0.96075, 0.97247, "7.98017+-7.19806*x"
3, iterativefit, up_lf, 0, 0.0, 2.5, 20, 30, 0.97247, 0.97881, "2.15759+-1.21065*x"
3, iterativefit, up_lf, 0, 0.0, 2.5, 20, 30, 0.97881, 0.98515, "14.5143+-13.8349*x"
3, iterativefit, up_lf, 0, 0.0, 2.5, 20, 30, 0.98515, 0.99149, "-4.77188+5.74203*x"
3, iterativefit, up_lf, 0, 0.0, 2.5, 20, 30, 0.99149, 1.00233, "-0.936245+1.87347*x"
3, iterativefit, up_lf, 0, 0.0, 2.5, 20, 30, 1.00233, 1.1, "0.941593"
3, iterativefit, down_lf, 0, 0.0, 2.5, 20, 30, -15, 0, "1.44636"
3, iterativefit, down_lf, 0, 0.0, 2.5, 20, 30, 0, 0.14505, "1.74379"
3, iterativefit, down_lf, 0, 0.0, 2.5, 20, 30, 0.14505, 0.4352, "1.83991+-0.662674*x"
3, iterativefit, down_lf, 0, 0.0, 2.5, 20, 30, 0.4352, 0.61065, "2.94806+-3.20897*x"
3, iterativefit, down_lf, 0, 0.0, 2.5, 20, 30, 0.61065, 0.67135, "1.44516+-0.747813*x"
3, iterativefit, down_lf, 0, 0.0, 2.5, 20, 30, 0.67135, 0.73205, "-2.00419+4.39012*x"
3, iterativefit, down_lf, 0, 0.0, 2.5, 20, 30, 0.73205, 0.79275, "4.19945+-4.08423*x"
3, iterativefit, down_lf, 0, 0.0, 2.5, 20, 30, 0.79275, 0.85345, "1.63715+-0.852059*x"
3, iterativefit, down_lf, 0, 0.0, 2.5, 20, 30, 0.85345, 0.89235, "0.934962+-0.0292967*x"
3, iterativefit, down_lf, 0, 0.0, 2.5, 20, 30, 0.89235, 0.90945, "3.41351+-2.80685*x"
3, iterativefit, down_lf, 0, 0.0, 2.5, 20, 30, 0.90945, 0.92655, "4.00772+-3.46022*x"
3, iterativefit, down_lf, 0, 0.0, 2.5, 20, 30, 0.92655, 0.94365, "-4.52996+5.75426*x"
3, iterativefit, down_lf, 0, 0.0, 2.5, 20, 30, 0.94365, 0.96075, "4.04641+-3.33425*x"
3, iterativefit, down_lf, 0, 0.0, 2.5, 20, 30, 0.96075, 0.97247, "6.54674+-5.93672*x"
3, iterativefit, down_lf, 0, 0.0, 2.5, 20, 30, 0.97247, 0.97881, "1.82593+-1.08227*x"
3, iterativefit, down_lf, 0, 0.0, 2.5, 20, 30, 0.97881, 0.98515, "11.7833+-11.2552*x"
3, iterativefit, down_lf, 0, 0.0, 2.5, 20, 30, 0.98515, 0.99149, "-3.84701+4.61072*x"
3, iterativefit, down_lf, 0, 0.0, 2.5, 20, 30, 0.99149, 1.00233, "-0.595419+1.33122*x"
3, iterativefit, down_lf, 0, 0.0, 2.5, 20, 30, 1.00233, 1.1, "0.7389"
3, iterativefit, up_hfstats1, 0, 0.0, 2.5, 20, 30, -15, 0, "1.49124"
3, iterativefit, up_hfstats1, 0, 0.0, 2.5, 20, 30, 0, 0.14505, "1.38228"
3, iterativefit, up_hfstats1, 0, 0.0, 2.5, 20, 30, 0.14505, 0.4352, "1.37635+0.0408655*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.5, 20, 30, 0.4352, 0.61065, "2.47871+-2.49214*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.5, 20, 30, 0.61065, 0.67135, "1.18718+-0.377122*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.5, 20, 30, 0.67135, 0.73205, "-2.5967+5.25911*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.5, 20, 30, 0.73205, 0.79275, "4.24159+-4.08219*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.5, 20, 30, 0.79275, 0.85345, "1.50231+-0.626764*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.5, 20, 30, 0.85345, 0.89235, "1.02709+-0.0699451*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.5, 20, 30, 0.89235, 0.90945, "3.25085+-2.56197*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.5, 20, 30, 0.90945, 0.92655, "4.40799+-3.83432*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.5, 20, 30, 0.92655, 0.94365, "-5.14373+6.47459*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.5, 20, 30, 0.94365, 0.96075, "4.01011+-3.22587*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.5, 20, 30, 0.96075, 0.97247, "7.58668+-6.94857*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.5, 20, 30, 0.97247, 0.97881, "2.39856+-1.61357*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.5, 20, 30, 0.97881, 0.98515, "12.1777+-11.6044*x"
3, iterativefit, up_hfstats1, 0, 0.0, 2.5, 20, 30, 0.98515, 0.99149, "-5.30649+6.14333*x"
