OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 20, 30, 0.1125, 0.14, (1.20292+0.0245918*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 20, 30, 0.14, 0.2, (1.02217+1.31567*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 20, 30, 0.2, 0.28, (1.17255+0.563776*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 20, 30, 0.28, 0.665, (1.27623+0.193504*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 20, 30, 0.665, 1.1, 1.40490615368
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 20, 30, -15, 0, 0.0
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 20, 30, 0, 0.0075, 1.16473054886
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 20, 30, 0.0075, 0.0225, (1.18537+-2.75153*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 20, 30, 0.0225, 0.0375, (1.42065+-13.2086*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 20, 30, 0.0375, 0.0525, (1.21856+-7.81938*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 20, 30, 0.0525, 0.0675, (0.891374+-1.58734*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 20, 30, 0.0675, 0.0825, (0.258969+7.78162*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 20, 30, 0.0825, 0.0975, (0.349302+6.68667*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 20, 30, 0.0975, 0.1125, (0.60626+4.05121*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 20, 30, 0.1125, 0.14, (0.512687+4.88296*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 20, 30, 0.14, 0.2, (0.989874+1.47448*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 20, 30, 0.2, 0.28, (0.774714+2.55029*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 20, 30, 0.28, 0.665, (1.1754+1.11926*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 20, 30, 0.665, 1.1, 1.91970741749
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 30, 40, -15, 0, 0.0
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 30, 40, 0, 0.0075, 0.82170176506
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 30, 40, 0.0075, 0.0225, (0.662753+21.1932*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 30, 40, 0.0225, 0.0375, (1.04964+3.9983*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 30, 40, 0.0375, 0.0525, (1.20845+-0.23675*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 30, 40, 0.0525, 0.0675, (0.769983+8.11505*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 30, 40, 0.0675, 0.0825, (1.80714+-7.25025*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 30, 40, 0.0825, 0.0975, (0.705609+6.10165*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 30, 40, 0.0975, 0.1125, (-0.566278+19.1466*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 30, 40, 0.1125, 0.14, (3.02997+-12.82*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 30, 40, 0.14, 0.2, (0.71602+3.70821*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 30, 40, 0.2, 0.28, (1.25141+1.03124*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 30, 40, 0.28, 0.665, (1.4702+0.249847*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 30, 40, 0.665, 1.1, 1.63635277748
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 30, 40, -15, 0, 0.0
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 30, 40, 0, 0.0075, 0.818252682686
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 30, 40, 0.0075, 0.0225, (0.673228+19.3366*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 30, 40, 0.0225, 0.0375, (1.03697+3.17047*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 30, 40, 0.0375, 0.0525, (1.19167+-0.954946*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 30, 40, 0.0525, 0.0675, (1.23749+-1.8278*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 30, 40, 0.0675, 0.0825, (0.698334+6.15977*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 30, 40, 0.0825, 0.0975, (0.989121+2.63507*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 30, 40, 0.0975, 0.1125, (0.70296+5.57006*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 30, 40, 0.1125, 0.14, (1.80248+-4.20345*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 30, 40, 0.14, 0.2, (1.06148+1.08939*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 30, 40, 0.2, 0.28, (0.130991+5.74185*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 30, 40, 0.28, 0.665, (2.0596+-1.14603*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 30, 40, 0.665, 1.1, 1.29748678207
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 30, 40, -15, 0, 0.0
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 30, 40, 0, 0.0075, 0.954938709736
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 30, 40, 0.0075, 0.0225, (0.915057+5.31756*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 30, 40, 0.0225, 0.0375, (1.08014+-2.01956*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 30, 40, 0.0375, 0.0525, (1.29411+-7.72534*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 30, 40, 0.0525, 0.0675, (0.866003+0.429054*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 30, 40, 0.0675, 0.0825, (0.808641+1.27887*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 30, 40, 0.0825, 0.0975, (0.659748+3.08363*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 30, 40, 0.0975, 0.1125, (0.546395+4.24622*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 30, 40, 0.1125, 0.14, (0.433713+5.24784*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 30, 40, 0.14, 0.2, (1.18307+-0.104678*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 30, 40, 0.2, 0.28, (0.76303+1.9955*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 30, 40, 0.28, 0.665, (0.934355+1.38363*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 30, 40, 0.665, 1.1, 1.85446631908
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 40, 60, -15, 0, 0.0
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 40, 60, 0, 0.0075, 0.851362645626
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 40, 60, 0.0075, 0.0225, (0.660633+25.4307*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 40, 60, 0.0225, 0.0375, (1.08823+6.42614*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 40, 60, 0.0375, 0.0525, (1.08347+6.55328*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 40, 60, 0.0525, 0.0675, (1.38605+0.789706*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 40, 60, 0.0675, 0.0825, (1.88924+-6.66494*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 40, 60, 0.0825, 0.0975, (2.34765+-12.2214*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 40, 60, 0.0975, 0.1125, (-2.645+38.9853*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 40, 60, 0.1125, 0.14, (2.64205+-8.01075*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 40, 60, 0.14, 0.2, (1.60336+-0.591538*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 40, 60, 0.2, 0.28, (1.7761+-1.45521*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 40, 60, 0.28, 0.665, (0.990016+1.35223*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 40, 60, 0.665, 1.1, 1.88924849033
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 40, 60, -15, 0, 0.0
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 40, 60, 0, 0.0075, 0.847293496132
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 40, 60, 0.0075, 0.0225, (0.679222+22.4096*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 40, 60, 0.0225, 0.0375, (0.981458+8.97685*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 40, 60, 0.0375, 0.0525, (1.30036+0.472681*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 40, 60, 0.0525, 0.0675, (1.57398+-4.73896*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 40, 60, 0.0675, 0.0825, (1.10883+2.15205*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 40, 60, 0.0825, 0.0975, (0.658647+7.60884*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 40, 60, 0.0975, 0.1125, (1.56094+-1.64548*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 40, 60, 0.1125, 0.14, (1.52152+-1.29502*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 40, 60, 0.14, 0.2, (1.28593+0.387742*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 40, 60, 0.2, 0.28, (1.06773+1.47876*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 40, 60, 0.28, 0.665, (1.41485+0.239022*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 40, 60, 0.665, 1.1, 1.57380330563
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 40, 60, -15, 0, 0.0
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 40, 60, 0, 0.0075, 0.83507591486
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 40, 60, 0.0075, 0.0225, (0.727282+14.3725*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 40, 60, 0.0225, 0.0375, (0.964232+3.84142*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 40, 60, 0.0375, 0.0525, (1.04104+1.79327*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 40, 60, 0.0525, 0.0675, (0.88318+4.80007*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 40, 60, 0.0675, 0.0825, (1.16227+0.665339*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 40, 60, 0.0825, 0.0975, (0.689353+6.39772*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 40, 60, 0.0975, 0.1125, (1.7091+-4.06119*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 40, 60, 0.1125, 0.14, (1.28639+-0.303832*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 40, 60, 0.14, 0.2, (1.05974+1.3151*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 40, 60, 0.2, 0.28, (1.36321+-0.202209*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 40, 60, 0.28, 0.665, (1.23933+0.240211*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 40, 60, 0.665, 1.1, 1.39906835556
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 60, 10000.0, -15, 0, 0.0
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 60, 10000.0, 0, 0.0075, 0.873803853989
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 60, 10000.0, 0.0075, 0.0225, (0.672057+26.8995*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 60, 10000.0, 0.0225, 0.0375, (1.21741+2.66156*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 60, 10000.0, 0.0375, 0.0525, (1.30187+0.409285*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 60, 10000.0, 0.0525, 0.0675, (0.428027+17.054*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 60, 10000.0, 0.0675, 0.0825, (2.36625+-11.6605*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 60, 10000.0, 0.0825, 0.0975, (0.692407+8.62854*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 60, 10000.0, 0.0975, 0.1125, (0.909669+6.4002*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 60, 10000.0, 0.1125, 0.14, (1.91563+-2.54171*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 60, 10000.0, 0.14, 0.2, (1.32407+1.68374*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 60, 10000.0, 0.2, 0.28, (1.52417+0.683266*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 60, 10000.0, 0.28, 0.665, (1.40109+1.12284*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.0, 0.8, 60, 10000.0, 0.665, 1.1, 2.14777469635
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 60, 10000.0, -15, 0, 0.0
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 60, 10000.0, 0, 0.0075, 0.867570400238
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 60, 10000.0, 0.0075, 0.0225, (0.704945+21.6834*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 60, 10000.0, 0.0225, 0.0375, (0.99085+8.97653*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 60, 10000.0, 0.0375, 0.0525, (1.37425+-1.24756*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 60, 10000.0, 0.0525, 0.0675, (1.01794+5.53932*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 60, 10000.0, 0.0675, 0.0825, (0.468315+13.6819*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 60, 10000.0, 0.0825, 0.0975, (1.8146+-2.63664*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 60, 10000.0, 0.0975, 0.1125, (2.62025+-10.8997*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 60, 10000.0, 0.1125, 0.14, (0.58773+7.16711*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 60, 10000.0, 0.14, 0.2, (1.53978+0.366781*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 60, 10000.0, 0.2, 0.28, (1.84504+-1.15956*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 60, 10000.0, 0.28, 0.665, (1.20088+1.14103*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 0.8, 1.6, 60, 10000.0, 0.665, 1.1, 1.95966434479
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 60, 10000.0, -15, 0, 0.0
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 60, 10000.0, 0, 0.0075, 0.847138106823
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 60, 10000.0, 0.0075, 0.0225, (0.714524+17.6819*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 60, 10000.0, 0.0225, 0.0375, (0.965095+6.54539*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 60, 10000.0, 0.0375, 0.0525, (0.966585+6.50566*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 60, 10000.0, 0.0525, 0.0675, (1.4731+-3.14231*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 60, 10000.0, 0.0675, 0.0825, (1.50272+-3.58113*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 60, 10000.0, 0.0825, 0.0975, (0.457178+9.09216*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 60, 10000.0, 0.0975, 0.1125, (0.59516+7.67696*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 60, 10000.0, 0.1125, 0.14, (1.88404+-3.77979*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 60, 10000.0, 0.14, 0.2, (1.21485+1.00019*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 60, 10000.0, 0.2, 0.28, (1.48778+-0.364487*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 60, 10000.0, 0.28, 0.665, (1.29068+0.339463*x)
3, iterativefit, up_jesAbsoluteMPFBias, 2, 1.6, 2.5, 60, 10000.0, 0.665, 1.1, 1.5164192915
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 20, 30, -15, 0, 0.0
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 20, 30, 0, 0.08, 1.11712408066
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 20, 30, 0.08, 0.2, (1.1494+-0.40346*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 20, 30, 0.2, 0.28, (0.909905+0.794022*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 20, 30, 0.28, 0.36, (1.29061+-0.56565*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 20, 30, 0.36, 0.44, (1.28889+-0.56086*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 20, 30, 0.44, 0.52, (1.23433+-0.43686*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 20, 30, 0.52, 0.6, (0.932879+0.14285*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 20, 30, 0.6, 0.68, (0.946237+0.120586*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 20, 30, 0.68, 0.76, (1.21147+-0.269456*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 20, 30, 0.76, 0.82, (1.9208+-1.20279*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 20, 30, 0.82, 0.86, (0.365173+0.694317*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 20, 30, 0.86, 0.9, (0.288545+0.783418*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 20, 30, 0.9, 0.935, (2.98399+-2.21152*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 20, 30, 0.935, 0.965, (1.22741+-0.33282*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 20, 30, 0.965, 0.995, (5.14763+-4.39523*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 20, 30, 0.995, 1.1, 0.774376749992
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 30, 50, -15, 0, 0.0
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 30, 50, 0, 0.08, 1.15907239914
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 30, 50, 0.08, 0.2, (1.16097+-0.0237346*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 30, 50, 0.2, 0.28, (1.21514+-0.294602*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 30, 50, 0.28, 0.36, (1.66036+-1.88466*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 30, 50, 0.36, 0.44, (0.410835+1.58625*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 30, 50, 0.44, 0.52, (1.36089+-0.572965*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 30, 50, 0.52, 0.6, (1.51683+-0.872862*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 30, 50, 0.6, 0.68, (0.682138+0.518298*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 30, 50, 0.68, 0.76, (1.3697+-0.492819*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 30, 50, 0.76, 0.82, (0.924324+0.0931998*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 30, 50, 0.82, 0.86, (1.13582+-0.164725*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 30, 50, 0.86, 0.9, (1.44137+-0.520018*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 30, 50, 0.9, 0.935, (0.1915+0.868731*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 30, 50, 0.935, 0.965, (2.73307+-1.84953*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 30, 50, 0.965, 0.995, (3.50254+-2.6469*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 30, 50, 0.995, 1.1, 0.868870437145
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 50, 70, -15, 0, 0.0
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 50, 70, 0, 0.08, 1.22908186913
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 50, 70, 0.08, 0.2, (1.29553+-0.830646*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 50, 70, 0.2, 0.28, (1.22678+-0.486867*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 50, 70, 0.28, 0.36, (1.10827+-0.063625*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 50, 70, 0.36, 0.44, (0.942329+0.397322*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 50, 70, 0.44, 0.52, (1.35696+-0.545019*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 50, 70, 0.52, 0.6, (1.53678+-0.890836*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 50, 70, 0.6, 0.68, (0.632002+0.617133*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 50, 70, 0.68, 0.76, (1.39244+-0.501151*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 50, 70, 0.76, 0.82, (1.72404+-0.937479*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 50, 70, 0.82, 0.86, (-0.142814+1.33918*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 50, 70, 0.86, 0.9, (1.27393+-0.308199*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 50, 70, 0.9, 0.935, (2.34734+-1.50088*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 50, 70, 0.935, 0.965, (-0.41309+1.45145*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 50, 70, 0.965, 0.995, (4.30067+-3.43327*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 50, 70, 0.995, 1.1, 0.884566187859
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 70, 100, -15, 0, 0.0
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 70, 100, 0, 0.08, 1.24174666405
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 70, 100, 0.08, 0.2, (1.33135+-1.12005*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 70, 100, 0.2, 0.28, (1.24572+-0.691909*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 70, 100, 0.28, 0.36, (0.774409+0.99135*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 70, 100, 0.36, 0.44, (1.30507+-0.482705*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 70, 100, 0.44, 0.52, (1.46691+-0.850524*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 70, 100, 0.52, 0.6, (0.963019+0.118496*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 70, 100, 0.6, 0.68, (1.28157+-0.412427*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 70, 100, 0.68, 0.76, (0.998758+0.00347793*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 70, 100, 0.76, 0.82, (0.549778+0.59424*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 70, 100, 0.82, 0.86, (2.34747+-1.59807*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 70, 100, 0.86, 0.9, (0.923673+0.057511*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 70, 100, 0.9, 0.935, (-0.272496+1.38659*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 70, 100, 0.935, 0.965, (2.95336+-2.06352*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 70, 100, 0.965, 0.995, (2.64048+-1.7393*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 70, 100, 0.995, 1.1, 0.909878909588
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 100, 10000.0, -15, 0, 0.0
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 100, 10000.0, 0, 0.08, 1.33455228806
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.08, 0.2, (1.45591+-1.51702*x)
3, iterativefit, up_lfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.2, 0.28, (1.25239+-0.499424*x)
